Feature ID	Taxon
ASV_651	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__nan
ASV_68	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__nonliquefaciens
ASV_685	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__nan
ASV_72	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__nan
ASV_8741	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__nan
ASV_39045	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__nan
ASV_792	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__nan
ASV_17310	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__nan
ASV_249	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__stutzeri
ASV_26530	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__nan
ASV_330	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__nan
ASV_50139	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__nan
ASV_563	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__nan
ASV_56899	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__nan
ASV_640	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__nan
ASV_504	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__nan
ASV_1279	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas; s__arsenica
ASV_17976	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas; s__nan
ASV_15563	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__nan
ASV_187	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__korlensis
ASV_232	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__nan
ASV_294	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__nan
ASV_312	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__nan
ASV_35621	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__nan
ASV_39441	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__nan
ASV_44280	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__nan
ASV_57444	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__nan
ASV_19988	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas; s__nan
ASV_20627	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__nan
ASV_44145	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__nan
ASV_860	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__nan
ASV_694	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas; s__brevis
ASV_2197	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__ASV_2197; f__ASV_2197; g__ASV_2197; s__nan
ASV_326	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__ASV_326; f__ASV_326; g__ASV_326; s__nan
ASV_40361	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__ASV_40361; f__ASV_40361; g__ASV_40361; s__nan
ASV_43238	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__ASV_43238; f__ASV_43238; g__ASV_43238; s__nan
ASV_54365	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__ASV_54365; f__ASV_54365; g__ASV_54365; s__nan
ASV_54769	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__ASV_54769; f__ASV_54769; g__ASV_54769; s__nan
ASV_54988	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__ASV_54988; f__ASV_54988; g__ASV_54988; s__nan
ASV_55208	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__ASV_55208; f__ASV_55208; g__ASV_55208; s__nan
ASV_55548	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__ASV_55548; f__ASV_55548; g__ASV_55548; s__nan
ASV_55711	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__ASV_55711; f__ASV_55711; g__ASV_55711; s__nan
ASV_52359	k__Bacteria; p__Proteobacteria; c__ASV_52359; o__ASV_52359; f__ASV_52359; g__ASV_52359; s__nan
ASV_1783	k__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__lecithinolyticum
ASV_1847	k__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__medium
ASV_3139	k__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__medium
ASV_45472	k__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__socranskii
ASV_52446	k__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__nan
ASV_53422	k__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__nan
ASV_56529	k__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__maltophilum
ASV_627	k__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__vincentii
ASV_961	k__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__nan
ASV_389	k__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Chlamydiaceae; g__Chlamydia; s__pneumoniae
ASV_55	k__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Chlamydiaceae; g__Chlamydia; s__trachomatis
ASV_23566	k__Bacteria; p__ASV_23566; c__ASV_23566; o__ASV_23566; f__ASV_23566; g__ASV_23566; s__nan
ASV_298	k__Bacteria; p__ASV_298; c__ASV_298; o__ASV_298; f__ASV_298; g__ASV_298; s__nan
ASV_39375	k__Bacteria; p__ASV_39375; c__ASV_39375; o__ASV_39375; f__ASV_39375; g__ASV_39375; s__nan
ASV_41157	k__Bacteria; p__ASV_41157; c__ASV_41157; o__ASV_41157; f__ASV_41157; g__ASV_41157; s__nan
ASV_45937	k__Bacteria; p__ASV_45937; c__ASV_45937; o__ASV_45937; f__ASV_45937; g__ASV_45937; s__nan
ASV_49260	k__Bacteria; p__ASV_49260; c__ASV_49260; o__ASV_49260; f__ASV_49260; g__ASV_49260; s__nan
ASV_512	k__Bacteria; p__ASV_512; c__ASV_512; o__ASV_512; f__ASV_512; g__ASV_512; s__nan
ASV_52358	k__Bacteria; p__ASV_52358; c__ASV_52358; o__ASV_52358; f__ASV_52358; g__ASV_52358; s__nan
ASV_54822	k__Bacteria; p__ASV_54822; c__ASV_54822; o__ASV_54822; f__ASV_54822; g__ASV_54822; s__nan
ASV_55389	k__Bacteria; p__ASV_55389; c__ASV_55389; o__ASV_55389; f__ASV_55389; g__ASV_55389; s__nan
ASV_55393	k__Bacteria; p__ASV_55393; c__ASV_55393; o__ASV_55393; f__ASV_55393; g__ASV_55393; s__nan
ASV_647	k__Bacteria; p__ASV_647; c__ASV_647; o__ASV_647; f__ASV_647; g__ASV_647; s__nan
ASV_753	k__Bacteria; p__ASV_753; c__ASV_753; o__ASV_753; f__ASV_753; g__ASV_753; s__nan
ASV_8884	k__Bacteria; p__ASV_8884; c__ASV_8884; o__ASV_8884; f__ASV_8884; g__ASV_8884; s__nan
